Text,word,tf,df,idf,tfidf
text 470,marijuana,0.125,5,5.976733742420574,0.7470917178025718
text 470,medical,0.125,5,5.976733742420574,0.7470917178025718
text 470,could,0.125,9,5.465908118654584,0.683238514831823
text 470,combat,0.125,1,7.075346031088684,0.8844182538860855
text 470,opioid,0.125,1,7.075346031088684,0.8844182538860855
text 471,to,0.05555555555555555,227,2.3391475826941885,0.12995264348301047
text 471,user,0.05555555555555555,347,1.916290731874155,0.10646059621523084
text 471,perfect,0.05555555555555555,7,5.689051669968793,0.3160584261093774
text 471,just,0.05555555555555555,47,3.8972922007407385,0.21651623337448545
text 471,say,0.05555555555555555,11,5.283586561860629,0.2935325867700349
text 471,this,0.05555555555555555,78,3.399045359181608,0.18883585328786712
text 471,an,0.05555555555555555,25,4.510396673627147,0.25057759297928595
text 471,u,0.05555555555555555,14,5.060443010546419,0.28113572280813437
text 471,fantasticbeasts,0.05555555555555555,14,5.060443010546419,0.28113572280813437
text 471,awesome,0.05555555555555555,5,5.976733742420574,0.33204076346780964
text 471,music,0.05555555555555555,4,6.159055299214529,0.3421697388452516
text 471,cast,0.05555555555555555,2,6.66988092298052,0.37054894016558443
text 471,account,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 471,beautiful,0.05555555555555555,2,6.66988092298052,0.37054894016558443
text 471,create,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 471,makes,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 471,performances,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 471,screenplay,0.05555555555555555,1,7.075346031088684,0.39307477950492686
text 472,a,0.05263157894736842,191,2.510997839620848,0.1321577810326762
text 472,is,0.10526315789473684,163,2.668626783824431,0.28090808250783483
text 472,the,0.05263157894736842,295,2.078133757324569,0.10937546091181942
text 472,user,0.15789473684210525,347,1.916290731874155,0.302572220822235
text 472,on,0.05263157894736842,108,3.0771453294194857,0.16195501733786766
text 472,all,0.05263157894736842,38,4.104931565518983,0.216049029764157
text 472,wall,0.05263157894736842,7,5.689051669968793,0.2994237721036207
text 472,trumps,0.05263157894736842,13,5.129435882033371,0.2699703095807037
text 472,donald,0.05263157894736842,8,5.5712686343124105,0.29322466496381105
text 472,border,0.05263157894736842,4,6.159055299214529,0.3241608052218173
text 472,mexican,0.05263157894736842,4,6.159055299214529,0.3241608052218173
text 472,now,0.05263157894736842,23,4.590439381300683,0.24160207270003595
text 472,memory,0.05263157894736842,3,6.382198850528739,0.33590520265940726
text 472,buy,0.05263157894736842,2,6.66988092298052,0.3510463643673957
text 472,presidentvoters,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 472,remorse,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 473,trumps,0.14285714285714285,13,5.129435882033371,0.7327765545761957
text 473,his,0.14285714285714285,26,4.4726563456443005,0.6389509065206144
text 473,bannon,0.14285714285714285,13,5.129435882033371,0.7327765545761957
text 473,steve,0.14285714285714285,13,5.129435882033371,0.7327765545761957
text 473,ate,0.14285714285714285,1,7.075346031088684,1.010763718726955
text 473,excuse,0.14285714285714285,1,7.075346031088684,1.010763718726955
text 473,homework,0.14285714285714285,1,7.075346031088684,1.010763718726955
text 474,user,0.09090909090909091,347,1.916290731874155,0.17420824835219592
text 474,me,0.045454545454545456,27,4.436288701473425,0.20164948643061026
text 474,on,0.045454545454545456,108,3.0771453294194857,0.13987024224634026
text 474,that,0.045454545454545456,74,3.451005098112319,0.15686386809601452
text 474,this,0.045454545454545456,78,3.399045359181608,0.1545020617809822
text 474,watching,0.045454545454545456,13,5.129435882033371,0.23315617645606232
text 474,thankyouobama,0.045454545454545456,15,4.995904489408848,0.2270865677004022
text 474,wanna,0.045454545454545456,5,5.976733742420574,0.27166971556457153
text 474,u,0.045454545454545456,14,5.060443010546419,0.23002013684301906
text 474,was,0.045454545454545456,41,4.030823593365261,0.1832192542438755
text 474,old,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 474,make,0.045454545454545456,11,5.283586561860629,0.2401630255391195
text 474,very,0.045454545454545456,6,5.822583062593316,0.2646628664815144
text 474,times,0.045454545454545456,4,6.159055299214529,0.2799570590552059
text 474,using,0.045454545454545456,6,5.822583062593316,0.2646628664815144
text 474,beat,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 474,remix,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 474,sable,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 474,sake,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 474,sweet,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 474,unexpected,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 475,about,0.047619047619047616,37,4.130907051922243,0.1967098596153449
text 475,have,0.047619047619047616,49,3.856470206220483,0.18364143839145158
text 475,the,0.047619047619047616,295,2.078133757324569,0.098958750348789
text 475,are,0.047619047619047616,59,3.6741486494265287,0.17495945949650135
text 475,me,0.047619047619047616,27,4.436288701473425,0.21125184292730595
text 475,how,0.047619047619047616,41,4.030823593365261,0.19194398063644097
text 475,in,0.09523809523809523,149,2.7578579175523736,0.26265313500498794
text 475,hate,0.047619047619047616,6,5.822583062593316,0.27726586012349125
text 475,muslims,0.047619047619047616,4,6.159055299214529,0.29328834758164424
text 475,their,0.047619047619047616,16,4.935279867592413,0.23501332702821015
text 475,theyre,0.047619047619047616,9,5.465908118654584,0.2602813389835516
text 475,supremacists,0.047619047619047616,11,5.283586561860629,0.25159936008860134
text 475,white,0.047619047619047616,15,4.995904489408848,0.23790021378137371
text 475,racists,0.047619047619047616,2,6.66988092298052,0.3176133772847866
text 475,because,0.047619047619047616,9,5.465908118654584,0.2602813389835516
text 475,biostwitter,0.047619047619047616,1,7.075346031088684,0.3369212395756516
text 475,christians,0.047619047619047616,2,6.66988092298052,0.3176133772847866
text 475,sad,0.047619047619047616,2,6.66988092298052,0.3176133772847866
text 475,treated,0.047619047619047616,3,6.382198850528739,0.303914230977559
text 475,ن,0.047619047619047616,1,7.075346031088684,0.3369212395756516
text 476,a,0.08333333333333333,191,2.510997839620848,0.209249819968404
text 476,is,0.08333333333333333,163,2.668626783824431,0.22238556531870257
text 476,to,0.08333333333333333,227,2.3391475826941885,0.1949289652245157
text 476,president,0.08333333333333333,15,4.995904489408848,0.416325374117404
text 476,news,0.08333333333333333,12,5.203543854187092,0.433628654515591
text 476,army,0.08333333333333333,3,6.382198850528739,0.5318499042107282
text 476,national,0.08333333333333333,2,6.66988092298052,0.5558234102483766
text 476,support,0.08333333333333333,8,5.5712686343124105,0.46427238619270084
text 476,alsisihttpstcoantkmunipklibya,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 476,egypts,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 476,haftars,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 476,priority,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 477,me,0.07142857142857142,27,4.436288701473425,0.31687776439095894
text 477,for,0.07142857142857142,152,2.738055290256194,0.1955753778754424
text 477,all,0.07142857142857142,38,4.104931565518983,0.2932093975370702
text 477,that,0.07142857142857142,74,3.451005098112319,0.24650036415087992
text 477,tv,0.07142857142857142,3,6.382198850528739,0.4558713464663385
text 477,these,0.07142857142857142,9,5.465908118654584,0.3904220084753274
text 477,shows,0.07142857142857142,4,6.159055299214529,0.43993252137246636
text 477,happy,0.07142857142857142,10,5.370597938850259,0.3836141384893042
text 477,make,0.07142857142857142,11,5.283586561860629,0.37739904013290204
text 477,supernatural,0.07142857142857142,2,6.66988092298052,0.47642006592717995
text 477,thankful,0.07142857142857142,5,5.976733742420574,0.42690955303004097
text 477,agentsofshield,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 477,teenwolf,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 477,theoriginals,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 478,my,0.125,49,3.856470206220483,0.4820587757775604
text 478,vegetarianism,0.125,11,5.283586561860629,0.6604483202325786
text 478,are,0.125,59,3.6741486494265287,0.4592685811783161
text 478,cause,0.125,4,6.159055299214529,0.7698819124018161
text 478,literally,0.125,2,6.66988092298052,0.833735115372565
text 478,crack,0.125,2,6.66988092298052,0.833735115372565
text 478,fuck,0.125,3,6.382198850528739,0.7977748563160924
text 478,mcchickens,0.125,1,7.075346031088684,0.8844182538860855
text 479,the,0.07142857142857142,295,2.078133757324569,0.1484381255231835
text 479,user,0.07142857142857142,347,1.916290731874155,0.1368779094195825
text 479,i,0.07142857142857142,114,3.0235610832853794,0.2159686488060985
text 479,trump,0.07142857142857142,61,3.641358826603538,0.2600970590431098
text 479,from,0.07142857142857142,48,3.8766729135380027,0.2769052081098573
text 479,why,0.07142857142857142,15,4.995904489408848,0.3568503206720606
text 479,only,0.07142857142857142,17,4.878121453752465,0.34843724669660464
text 479,photo,0.07142857142857142,7,5.689051669968793,0.4063608335691995
text 479,1,0.07142857142857142,9,5.465908118654584,0.3904220084753274
text 479,anti,0.07142857142857142,4,6.159055299214529,0.43993252137246636
text 479,thats,0.07142857142857142,8,5.5712686343124105,0.39794775959374357
text 479,protest,0.07142857142857142,4,6.159055299214529,0.43993252137246636
text 479,haha,0.07142857142857142,2,6.66988092298052,0.47642006592717995
text 479,posted,0.07142857142857142,2,6.66988092298052,0.47642006592717995
text 480,the,0.07142857142857142,295,2.078133757324569,0.1484381255231835
text 480,as,0.14285714285714285,46,3.9183456099385707,0.559763658562653
text 480,for,0.07142857142857142,152,2.738055290256194,0.1955753778754424
text 480,much,0.07142857142857142,8,5.5712686343124105,0.39794775959374357
text 480,u,0.07142857142857142,14,5.060443010546419,0.3614602150390299
text 480,can,0.07142857142857142,37,4.130907051922243,0.29506478942301734
text 480,americans,0.07142857142857142,4,6.159055299214529,0.43993252137246636
text 480,please,0.07142857142857142,10,5.370597938850259,0.3836141384893042
text 480,uniteblue,0.07142857142857142,6,5.822583062593316,0.41589879018523684
text 480,amendment,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 480,blueunited,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 480,retweet,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 480,xii,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 481,about,0.0625,37,4.130907051922243,0.2581816907451402
text 481,too,0.0625,13,5.129435882033371,0.32058974262708567
text 481,i,0.0625,114,3.0235610832853794,0.18897256770533621
text 481,im,0.0625,33,4.242132687032468,0.26513329293952925
text 481,its,0.0625,34,4.213145150159216,0.263321571884951
text 481,n,0.0625,4,6.159055299214529,0.38494095620090807
text 481,animal,0.0625,9,5.465908118654584,0.3416192574159115
text 481,this,0.0625,78,3.399045359181608,0.2124403349488505
text 481,watching,0.0625,13,5.129435882033371,0.32058974262708567
text 481,testing,0.0625,6,5.822583062593316,0.36391144141208226
text 481,dont,0.0625,24,4.549617386780429,0.2843510866737768
text 481,want,0.0625,10,5.370597938850259,0.3356623711781412
text 481,blonde,0.0625,2,6.66988092298052,0.4168675576862825
text 481,fuckin,0.0625,1,7.075346031088684,0.44220912694304276
text 481,legally,0.0625,2,6.66988092298052,0.4168675576862825
text 481,omg,0.0625,1,7.075346031088684,0.44220912694304276
text 482,a,0.05263157894736842,191,2.510997839620848,0.1321577810326762
text 482,is,0.05263157894736842,163,2.668626783824431,0.14045404125391742
text 482,the,0.05263157894736842,295,2.078133757324569,0.10937546091181942
text 482,of,0.05263157894736842,180,2.5699961803828035,0.13526295686225281
text 482,user,0.05263157894736842,347,1.916290731874155,0.100857406940745
text 482,way,0.05263157894736842,10,5.370597938850259,0.2826630494131715
text 482,should,0.05263157894736842,14,5.060443010546419,0.26633910581823256
text 482,be,0.05263157894736842,57,3.70805020110221,0.1951605369001163
text 482,if,0.05263157894736842,29,4.367295829986475,0.22985767526244602
text 482,people,0.05263157894736842,32,4.271985650182149,0.22484135000958677
text 482,brexit,0.05263157894736842,8,5.5712686343124105,0.29322466496381105
text 482,really,0.05263157894736842,16,4.935279867592413,0.25975157197854803
text 482,uk,0.05263157894736842,4,6.159055299214529,0.3241608052218173
text 482,already,0.10526315789473684,8,5.5712686343124105,0.5864493299276221
text 482,voted,0.05263157894736842,3,6.382198850528739,0.33590520265940726
text 482,under,0.05263157894736842,3,6.382198850528739,0.33590520265940726
text 482,britain,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 482,democracy,0.05263157894736842,3,6.382198850528739,0.33590520265940726
text 483,the,0.08333333333333333,295,2.078133757324569,0.17317781311038075
text 483,user,0.16666666666666666,347,1.916290731874155,0.3193817886456925
text 483,on,0.16666666666666666,108,3.0771453294194857,0.5128575549032476
text 483,this,0.08333333333333333,78,3.399045359181608,0.2832537799318007
text 483,best,0.08333333333333333,11,5.283586561860629,0.44029888015505236
text 483,got,0.08333333333333333,8,5.5712686343124105,0.46427238619270084
text 483,nothing,0.08333333333333333,5,5.976733742420574,0.4980611452017145
text 483,citadel,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 483,joker,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 483,ship,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 484,the,0.07692307692307693,295,2.078133757324569,0.15985644287112072
text 484,at,0.07692307692307693,45,3.9398518151595345,0.3030655242430411
text 484,on,0.07692307692307693,108,3.0771453294194857,0.236703486878422
text 484,access,0.07692307692307693,9,5.465908118654584,0.4204544706657372
text 484,dakota,0.07692307692307693,9,5.465908118654584,0.4204544706657372
text 484,pipeline,0.07692307692307693,10,5.370597938850259,0.41312291837309684
text 484,americans,0.07692307692307693,4,6.159055299214529,0.4737734845549638
text 484,native,0.07692307692307693,3,6.382198850528739,0.4909383731175953
text 484,bluffs,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 484,local,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 484,panorama,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 484,protested,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 484,thursday,0.07692307692307693,1,7.075346031088684,0.5442573870068219
text 485,is,0.043478260869565216,163,2.668626783824431,0.11602725147062742
text 485,the,0.043478260869565216,295,2.078133757324569,0.09035364162280735
text 485,to,0.043478260869565216,227,2.3391475826941885,0.1017020688127908
text 485,of,0.043478260869565216,180,2.5699961803828035,0.11173896436446971
text 485,and,0.043478260869565216,147,2.771280937884514,0.12049047556019626
text 485,user,0.043478260869565216,347,1.916290731874155,0.08331698834235457
text 485,3,0.043478260869565216,11,5.283586561860629,0.22972115486350558
text 485,or,0.043478260869565216,22,4.63299899571948,0.2014347389443252
text 485,allen,0.043478260869565216,11,5.283586561860629,0.22972115486350558
text 485,grayson,0.043478260869565216,12,5.203543854187092,0.22624103713856922
text 485,last,0.043478260869565216,7,5.689051669968793,0.24735007260733885
text 485,2,0.043478260869565216,15,4.995904489408848,0.2172132386699499
text 485,they,0.043478260869565216,30,4.334506007163483,0.18845678292015144
text 485,against,0.043478260869565216,7,5.689051669968793,0.24735007260733885
text 485,their,0.043478260869565216,16,4.935279867592413,0.21457738554749622
text 485,down,0.043478260869565216,5,5.976733742420574,0.2598579888008945
text 485,kansas,0.043478260869565216,2,6.66988092298052,0.2899948227382835
text 485,play,0.043478260869565216,2,6.66988092298052,0.2899948227382835
text 485,went,0.043478260869565216,3,6.382198850528739,0.27748690654472774
text 485,winning,0.043478260869565216,2,6.66988092298052,0.2899948227382835
text 485,poy,0.043478260869565216,1,7.075346031088684,0.3076237404821167
text 485,starters,0.043478260869565216,1,7.075346031088684,0.3076237404821167
text 485,without,0.043478260869565216,3,6.382198850528739,0.27748690654472774
text 486,the,0.08333333333333333,295,2.078133757324569,0.17317781311038075
text 486,to,0.08333333333333333,227,2.3391475826941885,0.1949289652245157
text 486,user,0.25,347,1.916290731874155,0.4790726829685388
text 486,latest,0.08333333333333333,10,5.370597938850259,0.44754982823752154
text 486,thanks,0.08333333333333333,8,5.5712686343124105,0.46427238619270084
text 486,yemen,0.08333333333333333,3,6.382198850528739,0.5318499042107282
text 486,360,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 486,coachella,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 486,valley,0.08333333333333333,2,6.66988092298052,0.5558234102483766
text 486,yemencrisis,0.08333333333333333,1,7.075346031088684,0.5896121692573904
text 487,and,0.05,147,2.771280937884514,0.13856404689422572
text 487,are,0.05,59,3.6741486494265287,0.18370743247132645
text 487,user,0.1,347,1.916290731874155,0.1916290731874155
text 487,by,0.05,43,3.984303577730368,0.1992151788865184
text 487,perfect,0.05,7,5.689051669968793,0.28445258349843966
text 487,need,0.05,14,5.060443010546419,0.25302215052732097
text 487,not,0.05,57,3.70805020110221,0.18540251005511052
text 487,fracking,0.05,6,5.822583062593316,0.2911291531296658
text 487,lower,0.05,2,6.66988092298052,0.333494046149026
text 487,oil,0.05,3,6.382198850528739,0.319109942526437
text 487,water,0.05,4,6.159055299214529,0.3079527649607265
text 487,valley,0.05,2,6.66988092298052,0.333494046149026
text 487,cas,0.05,1,7.075346031088684,0.35376730155443425
text 487,central,0.05,1,7.075346031088684,0.35376730155443425
text 487,comps,0.05,1,7.075346031088684,0.35376730155443425
text 487,pipes,0.05,1,7.075346031088684,0.35376730155443425
text 487,poisoned,0.05,1,7.075346031088684,0.35376730155443425
text 487,repair,0.05,1,7.075346031088684,0.35376730155443425
text 487,those,0.05,8,5.5712686343124105,0.27856343171562054
text 488,have,0.07142857142857142,49,3.856470206220483,0.27546215758717735
text 488,the,0.07142857142857142,295,2.078133757324569,0.1484381255231835
text 488,to,0.07142857142857142,227,2.3391475826941885,0.16708197019244203
text 488,i,0.07142857142857142,114,3.0235610832853794,0.2159686488060985
text 488,back,0.07142857142857142,12,5.203543854187092,0.3716817038705066
text 488,over,0.07142857142857142,15,4.995904489408848,0.3568503206720606
text 488,their,0.07142857142857142,16,4.935279867592413,0.35251999054231525
text 488,give,0.07142857142857142,6,5.822583062593316,0.41589879018523684
text 488,four,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 488,french,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 488,marinelepen,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 488,priorities,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 488,quotes,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 488,sovereignty,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 489,a,0.045454545454545456,191,2.510997839620848,0.11413626543731129
text 489,have,0.045454545454545456,49,3.856470206220483,0.17529410028274925
text 489,of,0.045454545454545456,180,2.5699961803828035,0.11681800819921835
text 489,user,0.09090909090909091,347,1.916290731874155,0.17420824835219592
text 489,like,0.045454545454545456,31,4.3027573088489035,0.19557987767495016
text 489,i,0.045454545454545456,114,3.0235610832853794,0.13743459469478997
text 489,security,0.045454545454545456,15,4.995904489408848,0.2270865677004022
text 489,that,0.045454545454545456,74,3.451005098112319,0.15686386809601452
text 489,be,0.045454545454545456,57,3.70805020110221,0.16854773641373683
text 489,great,0.045454545454545456,17,4.878121453752465,0.22173279335238477
text 489,life,0.045454545454545456,12,5.203543854187092,0.23652472064486785
text 489,people,0.045454545454545456,32,4.271985650182149,0.19418116591737042
text 489,bannon,0.045454545454545456,13,5.129435882033371,0.23315617645606232
text 489,steve,0.045454545454545456,13,5.129435882033371,0.23315617645606232
text 489,dont,0.09090909090909091,24,4.549617386780429,0.4136015806164026
text 489,feel,0.045454545454545456,7,5.689051669968793,0.25859325772585423
text 489,help,0.045454545454545456,9,5.465908118654584,0.24845036902975381
text 489,friends,0.045454545454545456,2,6.66988092298052,0.3031764055900236
text 489,ill,0.045454545454545456,6,5.822583062593316,0.2646628664815144
text 489,finemany,0.045454545454545456,1,7.075346031088684,0.3216066377767584
text 490,to,0.047619047619047616,227,2.3391475826941885,0.11138798012829469
text 490,user,0.09523809523809523,347,1.916290731874155,0.18250387922611
text 490,you,0.09523809523809523,79,3.386466576974748,0.3225206263785474
text 490,like,0.047619047619047616,31,4.3027573088489035,0.2048932051832811
text 490,even,0.047619047619047616,10,5.370597938850259,0.25574275899286947
text 490,i,0.047619047619047616,114,3.0235610832853794,0.14397909920406568
text 490,from,0.047619047619047616,48,3.8766729135380027,0.1846034720732382
text 490,get,0.047619047619047616,28,4.401197381662156,0.20958082769819789
text 490,be,0.047619047619047616,57,3.70805020110221,0.17657381910010522
text 490,your,0.047619047619047616,32,4.271985650182149,0.20342788810391185
text 490,altrightists,0.047619047619047616,3,6.382198850528739,0.303914230977559
text 490,got,0.047619047619047616,8,5.5712686343124105,0.2652985063958291
text 490,dont,0.047619047619047616,24,4.549617386780429,0.21664844698954422
text 490,where,0.047619047619047616,12,5.203543854187092,0.24778780258033772
text 490,know,0.047619047619047616,12,5.203543854187092,0.24778780258033772
text 490,honest,0.047619047619047616,2,6.66988092298052,0.3176133772847866
text 490,treated,0.047619047619047616,3,6.382198850528739,0.303914230977559
text 490,bitches,0.047619047619047616,2,6.66988092298052,0.3176133772847866
text 490,swagger,0.047619047619047616,1,7.075346031088684,0.3369212395756516
text 491,is,0.1111111111111111,163,2.668626783824431,0.29651408709160343
text 491,at,0.1111111111111111,45,3.9398518151595345,0.4377613127955038
text 491,user,0.1111111111111111,347,1.916290731874155,0.21292119243046168
text 491,thanksgiving,0.1111111111111111,16,4.935279867592413,0.5483644297324903
text 491,what,0.1111111111111111,31,4.3027573088489035,0.4780841454276559
text 491,said,0.1111111111111111,8,5.5712686343124105,0.6190298482569344
text 491,things,0.1111111111111111,4,6.159055299214529,0.6843394776905032
text 491,family,0.1111111111111111,2,6.66988092298052,0.7410978803311689
text 491,mimms,0.1111111111111111,1,7.075346031088684,0.7861495590098537
text 492,user,0.125,347,1.916290731874155,0.2395363414842694
text 492,you,0.125,79,3.386466576974748,0.4233083221218435
text 492,stop,0.125,8,5.5712686343124105,0.6964085792890513
text 492,only,0.125,17,4.878121453752465,0.6097651817190581
text 492,can,0.125,37,4.130907051922243,0.5163633814902804
text 492,maga,0.125,9,5.465908118654584,0.683238514831823
text 492,draintheswamp,0.125,5,5.976733742420574,0.7470917178025718
text 492,politicsasusual,0.125,1,7.075346031088684,0.8844182538860855
text 493,with,0.07142857142857142,67,3.5489855064725226,0.2534989647480373
text 493,who,0.07142857142857142,25,4.510396673627147,0.3221711909733676
text 493,ones,0.07142857142857142,5,5.976733742420574,0.42690955303004097
text 493,obama,0.07142857142857142,17,4.878121453752465,0.34843724669660464
text 493,created,0.07142857142857142,3,6.382198850528739,0.4558713464663385
text 493,guessing,0.07142857142857142,2,6.66988092298052,0.47642006592717995
text 493,admin,0.07142857142857142,6,5.822583062593316,0.41589879018523684
text 493,congress,0.07142857142857142,2,6.66988092298052,0.47642006592717995
text 493,committeesthe,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 493,constant,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 493,oversight,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 493,peppered,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 493,scandals,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 493,subpoen,0.07142857142857142,1,7.075346031088684,0.5053818593634775
text 494,and,0.05,147,2.771280937884514,0.13856404689422572
text 494,user,0.05,347,1.916290731874155,0.09581453659370776
text 494,he,0.05,32,4.271985650182149,0.21359928250910745
text 494,in,0.05,149,2.7578579175523736,0.1378928958776187
text 494,via,0.05,19,4.772760938094638,0.23863804690473192
text 494,trump,0.05,61,3.641358826603538,0.1820679413301769
text 494,on,0.05,108,3.0771453294194857,0.1538572664709743
text 494,were,0.05,14,5.060443010546419,0.25302215052732097
text 494,access,0.05,9,5.465908118654584,0.2732954059327292
text 494,dakota,0.05,9,5.465908118654584,0.2732954059327292
text 494,pipeline,0.05,10,5.370597938850259,0.26852989694251295
text 494,was,0.05,41,4.030823593365261,0.20154117966826304
text 494,oil,0.05,3,6.382198850528739,0.319109942526437
text 494,working,0.05,4,6.159055299214529,0.3079527649607265
text 494,hurt,0.05,2,6.66988092298052,0.333494046149026
text 494,carrier,0.05,1,7.075346031088684,0.35376730155443425
text 494,indians,0.05,1,7.075346031088684,0.35376730155443425
text 494,questions,0.05,1,7.075346031088684,0.35376730155443425
text 494,raises,0.05,2,6.66988092298052,0.333494046149026
text 494,stock,0.05,1,7.075346031088684,0.35376730155443425
text 495,the,0.05263157894736842,295,2.078133757324569,0.10937546091181942
text 495,in,0.05263157894736842,149,2.7578579175523736,0.14515041671328283
text 495,live,0.05263157894736842,9,5.465908118654584,0.2876793746660307
text 495,on,0.05263157894736842,108,3.0771453294194857,0.16195501733786766
text 495,single,0.05263157894736842,4,6.159055299214529,0.3241608052218173
text 495,bob,0.05263157894736842,12,5.203543854187092,0.2738707291677417
text 495,dylan,0.05263157894736842,9,5.465908118654584,0.2876793746660307
text 495,his,0.05263157894736842,26,4.4726563456443005,0.23540296556022633
text 495,sings,0.05263157894736842,2,6.66988092298052,0.3510463643673957
text 495,3rd,0.05263157894736842,2,6.66988092298052,0.3510463643673957
text 495,1975,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 495,charting,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 495,highest,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 495,lady,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 495,lay,0.10526315789473684,1,7.075346031088684,0.7447732664303878
text 495,rolling,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 495,thunder,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 495,tour,0.05263157894736842,1,7.075346031088684,0.3723866332151939
text 496,a,0.06666666666666667,191,2.510997839620848,0.1673998559747232
text 496,are,0.06666666666666667,59,3.6741486494265287,0.24494324329510192
text 496,user,0.06666666666666667,347,1.916290731874155,0.12775271545827702
text 496,america,0.06666666666666667,6,5.822583062593316,0.3881722041728877
text 496,for,0.06666666666666667,152,2.738055290256194,0.18253701935041292
text 496,thankyouobama,0.06666666666666667,15,4.995904489408848,0.3330602992939232
text 496,your,0.06666666666666667,32,4.271985650182149,0.28479904334547657
text 496,pjnet,0.06666666666666667,4,6.159055299214529,0.4106036866143019
text 496,what,0.06666666666666667,31,4.3027573088489035,0.28685048725659357
text 496,failure,0.06666666666666667,2,6.66988092298052,0.4446587281987013
text 496,realize,0.06666666666666667,4,6.159055299214529,0.4106036866143019
text 496,helping,0.06666666666666667,1,7.075346031088684,0.47168973540591225
text 496,mt,0.06666666666666667,1,7.075346031088684,0.47168973540591225
text 496,obamalegacy,0.06666666666666667,1,7.075346031088684,0.47168973540591225
text 496,policies,0.06666666666666667,2,6.66988092298052,0.4446587281987013
text 497,and,0.1111111111111111,147,2.771280937884514,0.3079201042093904
text 497,user,0.2222222222222222,347,1.916290731874155,0.42584238486092335
text 497,trump,0.1111111111111111,61,3.641358826603538,0.4045954251781709
text 497,speech,0.1111111111111111,11,5.283586561860629,0.5870651735400698
text 497,her,0.1111111111111111,14,5.060443010546419,0.5622714456162687
text 497,own,0.1111111111111111,6,5.822583062593316,0.6469536736214795
text 497,melania,0.1111111111111111,7,5.689051669968793,0.6321168522187548
text 497,wrote,0.1111111111111111,1,7.075346031088684,0.7861495590098537
text 498,to,0.09090909090909091,227,2.3391475826941885,0.21264978024492623
text 498,with,0.09090909090909091,67,3.5489855064725226,0.3226350460429566
text 498,deep,0.09090909090909091,5,5.976733742420574,0.5433394311291431
text 498,learning,0.09090909090909091,6,5.822583062593316,0.5293257329630288
text 498,help,0.09090909090909091,9,5.465908118654584,0.49690073805950763
text 498,ebo,0.09090909090909091,1,7.075346031088684,0.6432132755535168
text 498,faster,0.09090909090909091,1,7.075346031088684,0.6432132755535168
text 498,giftgiving,0.09090909090909091,1,7.075346031088684,0.6432132755535168
